t,x,y,yaw,u,v,r
0,0,0,0.20000000000000001,1,0.10000000000000001,0.02
0.10000000000000001,0.10059696643192327,0.031371284543530893,0.2026348799493265,1.0951625,0.11233079427311676,0.032662990867526304
0.20000000000000001,0.20972614533502593,0.066028245351367615,0.20652572571002423,1.18126909859375,0.1228078838376863,0.045119796263535746
0.30000000000000004,0.32651661823522921,0.10380608064953542,0.21165205922371874,1.2591815779988222,0.13129439032338067,0.057373191581013359
0.40000000000000002,0.45017370926866251,0.14456114566497891,0.21799367000250625,1.3296797110825094,0.13769254777413964,0.069425756235421354
0.5,0.57997239903716991,0.18816826886271504,0.22553059652779003,1.39346906557662,0.14193771758894677,0.08127989336970147
0.60000000000000009,0.71525138252918574,0.23451849455343435,0.2342431095532512,1.4511880656236849,0.14399279459348721,0.092937848248101265
0.70000000000000007,0.85540770658207643,0.28351715324716825,0.24411169718548181,1.503414381328771,0.14384303643056118,0.10440172542983518
0.80000000000000004,0.99989193005128318,0.33508218380740767,0.25511705162436416,1.5506707102655719,0.14149133659753088,0.11567350480293208
0.90000000000000002,1.1482037573106199,0.3891426501056644,0.26724005745284207,1.5934300087999245,0.13695394782907894,0.12675505654938193
1,1.2998881027067855,0.44563740984242561,0.28046178137243211,1.6321202255875016,0.13025664895456537,0.13764815510470552
1.1000000000000001,1.4545315500031055,0.50451390493070636,0.29476346328678205,1.667128584620031,0.12143133603405654,0.14835449216818555
1.2000000000000002,1.6117591766306298,0.56572705181498784,0.31012650864090469,1.6988054606861274,0.11051300813893063,0.15887568881408598
1.3,1.77123171774128,0.62923821680132019,0.32653248192848816,1.7274678860335837,0.09753710981460334,0.16921330674913321
1.4000000000000001,1.9326430496964435,0.69501426635390828,0.34396310128399127,1.7534027233289129,0.082537185960694259,0.17936885875723832
1.5,2.0957179768255938,0.7630266857725877,0.36240023408014238,1.7768695366701253,0.065542800296800374,0.18934381836881164
1.6000000000000001,2.2602103091744046,0.83325076205165205,0.38182589345504037,1.7981031893867545,0.046577665329923107,0.19913962878897948
1.7000000000000002,2.4259012226658809,0.90566482832356765,0.4022222356963559,1.8173161946267375,0.025657929309462226,0.20875771111648461
1.8,2.5925978967681704,0.98024956834678389,0.42357155841320215,1.8347008422555706,0.0027905635154334973,0.21819947188297184
1.9000000000000001,2.7601323030400073,1.056987646415519,0.44585629942912602,1.8504311233544248,-0.022014213379201397,0.22746630994066652
2,2.9283580790394481,1.1358677423595149,0.46905903633240259,1.8646644715782095,-0.04867014694387134,0.23655962272509568
2.1000000000000001,3.0971458649586139,1.2168908682040829,0.49316248662242285,1.877543338801648,-0.0770514667761803,0.24548081191842652
2.2000000000000002,3.2663801392192782,1.3000724466890163,0.51814950839348017,1.8891966208229363,-0.10701842248001575,0.25423128853816357
2.3000000000000003,3.4359562300887068,1.3854435378110883,0.54400310149970099,1.8997409473938736,-0.13841862283680265,0.26281247747531034
2.4000000000000004,3.6057772323578008,1.4730518145493212,0.57070640914725113,1.9092818494875041,-0.17108859604590188,0.27122582150562996
2.5,3.7757508583569552,1.5629622268149721,0.59824271986229471,1.9179148154856496,-0.20485567861083701,0.27947278479729709
2.6000000000000001,3.9457862627759654,1.6552573017396219,0.62659546978549951,1.9257262468569964,-0.23954019146305994,0.28755485593798963
2.7000000000000002,4.1157908891756261,1.7500370400746428,0.65574824524617648,1.9327943228904676,-0.27495784502753162,0.29547355050429985
2.8000000000000003,4.2856673922007937,1.8474183822552259,0.68568478557142598,1.9391897831384035,-0.31247996575898207,0.30197182194564776
2.9000000000000004,4.4558572696808856,1.9468794852896016,0.71569603470681054,1.9449766354004951,-0.36387215093428393,0.29619658426460488
3,4.6271685210044504,2.047536764314025,0.74462707732647349,1.9502127963341955,-0.42258094317535139,0.28128200930675229
3.1000000000000001,4.7999729483252658,2.1490597037712407,0.77186055307504209,1.9549506711030427,-0.47940786972423544,0.26342380733255183
3.2000000000000002,4.9741595860226875,2.2516135707113616,0.79732350725996071,1.9592376778641993,-0.53006975634502318,0.24589239365970031
3.3000000000000003,5.1494989415529373,2.3554286153239254,0.82105022045013532,1.9631167223444475,-0.57466195214763116,0.22869669179384214
3.4000000000000004,5.3257449568798565,2.4606952410901992,0.84307359472087018,1.966626627254344,-0.61338694721534215,0.21182351094084756
3.5,5.5026456802392385,2.5675624737980254,0.86342526870790781,1.9698025208382526,-0.64650687503743376,0.19526075604177792
3.6000000000000001,5.6799522798631985,2.6761383294236216,0.88213572224277648,1.9726761884489823,-0.67432611799297426,0.17899733075166691
3.7000000000000002,5.857426326231943,2.7864916326871034,0.89923437178589805,1.975276390665706,-0.69717583689288587,0.16302305019708097
3.8000000000000003,6.0348453908346551,2.8986548673293044,0.91474965757293347,1.9776291511389807,-0.71540078243000627,0.14732856229561064
3.9000000000000004,6.2120070917500261,3.0126276896165436,0.92870912327699606,1.9797580170437175,-0.72934849340505747,0.13190527659233442
4,6.3887317664110155,3.1283807979710443,0.94113948889233556,1.9816842947467947,-0.73936080164223927,0.11674529971364128
4.1000000000000005,6.5648639756060341,3.2458599154586483,0.95206671746146632,1.9834272630479528,-0.74576744244799908,0.10184137666211755
