t,x,y,yaw,u,v,r
12.200000000000001,22.400010061022396,0,0,1.9999899389775992,0,0
12.300000000000001,22.600009103590352,0,0,1.9999908964096436,0,0
12.4,22.800008237269935,0,0,1.999991762730061,0,0
12.5,23.000007453390733,0,0,1.9999925466092616,0,0
12.600000000000001,23.200006744107437,0,0,1.9999932558925577,0,0
12.700000000000001,23.400006102321314,0,0,1.9999938976786822,0,0
12.800000000000001,23.600005521609162,0,0,1.9999944783908346,0,0
12.9,23.800004996159029,0,0,1.9999950038409668,0,0
13,24.000004520712043,0,0,1.9999954792879509,0,0
13.100000000000001,24.200004090509783,0,0,1.9999959094902113,0,0
13.200000000000001,24.400003701246646,0,0,1.9999962987533491,0,0
13.300000000000001,24.60000334902676,0,0,1.9999966509732334,0,0
13.4,24.800003030325001,0,0,1.9999969696749931,0,0
13.5,25.000002741951697,0,0,1.9999972580482965,0,0
13.600000000000001,25.200002481020718,0,0,1.9999975189792756,0,0
13.700000000000001,25.400002244920582,0,0,1.9999977550794104,0,0
13.800000000000001,25.600002031288327,0,0,1.999997968711666,0,0
13.9,25.80000183798585,0,0,1.999998162014142,0,0
14,26.000001663078521,0,0,1.9999983369214713,0,0
14.100000000000001,26.200001504815809,0,0,1.9999984951841818,0,0
14.200000000000001,26.400001361613775,0,0,1.9999986383862172,0,0
14.300000000000001,26.600001232039205,0,0,1.9999987679607887,0,0
14.4,26.800001114795272,0,0,1.9999988852047201,0,0
14.5,27.000001008708566,0,0,1.999998991291426,0,0
14.600000000000001,27.200000912717336,0,0,1.9999990872826556,0,0
14.700000000000001,27.400000825860872,0,0,1.9999991741391199,0,0
14.800000000000001,27.600000747269885,0,0,1.9999992527301058,0,0
14.9,27.800000676157815,0,0,1.9999993238421772,0,0
15,28.000000611812947,0,0,1.9999993881870459,0,0
15.100000000000001,28.200000553591298,0,0,1.9999994464086961,0,0
15.200000000000001,28.400000500910167,0,0,1.9999994990898287,0,0
15.300000000000001,28.600000453242302,0,0,1.9999995467576928,0,0
15.4,28.800000410110631,0,0,1.9999995898893639,0,0
15.5,29.000000371083477,0,0,1.9999996289165174,0,0
15.600000000000001,29.200000335770245,0,0,1.9999996642297493,0,0
15.700000000000001,29.400000303817507,0,0,1.9999996961824857,0,0
15.800000000000001,29.600000274905472,0,0,1.9999997250945198,0,0
15.9,29.80000024874478,0,0,1.9999997512552126,0,0
16,30.000000225073606,0,0,1.9999997749263885,0,0
16.100000000000001,30.200000203655037,0,0,1.9999997963449561,0,0
16.199999999999999,30.400000184274713,0,0,1.9999998157252792,0,0
16.300000000000001,30.600000166738671,0,0,1.9999998332613222,0,0
16.400000000000002,30.800000150871401,0,0,1.9999998491285917,0,0
16.5,31.0000001365141,0,0,1.9999998634858922,0,0
16.600000000000001,31.200000123523076,0,0,1.999999876476916,0,0
16.699999999999999,31.400000111768311,0,0,1.9999998882316814,0,0
16.800000000000001,31.600000101132157,0,0,1.999999898867834,0,0
16.900000000000002,31.800000091508167,0,0,1.9999999084918239,0,0
17,32.000000082800021,0,0,1.9999999171999707,0,0
17.100000000000001,32.200000074920567,0,0,1.9999999250794285,0,0
17.199999999999999,32.400000067790941,0,0,1.9999999322090574,0,0
17.300000000000001,32.600000061339784,0,0,1.999999938660213,0,0
17.400000000000002,32.800000055502537,0,0,1.9999999444974605,0,0
17.5,33.000000050220777,0,0,1.9999999497792209,0,0
17.600000000000001,33.200000045441641,0,0,1.9999999545583558,0,0
17.699999999999999,33.400000041117302,0,0,1.9999999588826962,0,0
17.800000000000001,33.600000037204474,0,0,1.9999999627955216,0,0
17.900000000000002,33.800000033664006,0,0,1.9999999663359929,0,0
18,34.000000030460455,0,0,1.9999999695395438,0,0
18.100000000000001,34.200000027561764,0,0,1.9999999724382369,0,0
18.199999999999999,34.400000024938919,0,0,1.9999999750610833,0,0
18.300000000000001,34.600000022565666,0,0,1.9999999774343329,0,0
18.400000000000002,34.80000002041826,0,0,1.9999999795817383,0,0
18.5,35.000000018475205,0,0,1.9999999815247911,0,0
18.600000000000001,35.200000016717055,0,0,1.999999983282938,0,0
18.699999999999999,35.400000015126217,0,0,1.9999999848737755,0,0
18.800000000000001,35.600000013686767,0,0,1.9999999863132247,0,0
18.900000000000002,35.800000012384302,0,0,1.9999999876156924,0,0
19,36.000000011205778,0,0,1.9999999887942141,0,0
19.100000000000001,36.200000010139405,0,0,1.9999999898605847,0,0
19.200000000000003,36.400000009174512,0,0,1.9999999908254769,0,0
19.300000000000001,36.600000008301443,0,0,1.9999999916985474,0,0
19.400000000000002,36.800000007511457,0,0,1.9999999924885343,0,0
19.5,37.000000006796647,0,0,1.9999999932033441,0,0
19.600000000000001,37.200000006149857,0,0,1.9999999938501309,0,0
19.700000000000003,37.400000005564621,0,0,1.9999999944353679,0,0
19.800000000000001,37.600000005035078,0,0,1.9999999949649123,0,0
19.900000000000002,37.800000004555926,0,0,1.9999999954440639,0,0
20,38.00000000412237,0,0,1.9999999958776182,0,0
